Descriptor ID,No. Descriptors,Fitness,Model,R2,Q2,R2Pred_Validation,R2Pred_Test,SEE_Train,SDEP_Validation,SDEP_Test,y_Train,yHat_Train,yHat_CV,y_validation,yHat_validation,y_Test,yHat_Test
"[39L, 55L, 61L, 62L, 138L, 329L, 360L]",7,0.52210442086373809,"SVR(C=1.0, cache_size=200, coef0=0.0, degree=3, epsilon=0.1, gamma=0.0,
  kernel=rbf, max_iter=-1, probability=False, random_state=None,
  shrinking=True, tol=0.001, verbose=False)",0.47567564428925979,-0.18569423903624083,0.091039217867343147,0.096298544426811628,0.49607314322257762,0.81507281701332057,0.45857808854319593,"[5.57, 4.77, 4.24, 5.6, 5.33, 4.94, 6.4, 5.18, 4.57, 6.4, 5.22, 5.82, 4.82, 6.0, 4.51, 4.46, 4.35, 4.74, 4.61, 5.15, 6.46, 6.22, 5.7, 5.52, 6.28, 4.48, 5.84, 5.8, 5.7, 6.0, 5.06, 5.52, 5.7, 5.3, 5.15, 5.78, 4.85, 4.62, 4.96, 4.68, 4.89, 4.72, 6.32, 5.52, 4.92, 4.8, 4.89, 5.4, 5.15, 5.62, 5.0, 4.48, 6.44, 6.69, 5.74]","[5.470138525709741, 4.744124662430305, 4.505230152339279, 4.957037083175942, 5.321103347145239, 4.631546748741651, 5.430158525807712, 5.509785730330233, 4.966594389762383, 5.2839565447919465, 5.320038914317974, 5.719790464056359, 5.120375180552671, 5.883744981268483, 5.140525125740751, 5.140518031092923, 4.685022499222573, 5.156152065383253, 4.864500555235863, 5.317165143911416, 5.294497918344977, 5.203002325009863, 5.643357337329644, 5.620096835154641, 5.926799649125322, 4.580164346301792, 5.7398951863372645, 5.452308990904407, 5.366278639048559, 5.86875994356301, 5.284960839360393, 5.4842812765421005, 5.378467937256862, 5.3999092720687045, 5.075455976587651, 5.506239916040941, 5.530094207608562, 4.992049177875629, 4.859812146726723, 5.1192072494320415, 4.964869234639034, 4.951630247753776, 6.055867979326001, 5.36531835416581, 5.020245032916046, 5.355494320609873, 4.850586403476386, 5.267042066630699, 5.110316344798774, 5.719909283864616, 5.008251979025232, 5.324448017883407, 5.823703831821451, 5.800925638037168, 4.777640721976696]","[5.4573965751658156, 4.78970897688161, 4.752287102630807, 4.8050880726670355, 5.325153797452034, 4.495710044540007, 5.103979877611814, 5.781777504590996, 5.152091554956032, 4.9290238534502215, 5.472407283316306, 5.450186918724251, 5.2274718510854825, 5.572951803556377, 5.437961485469246, 5.437953380693448, 4.949632048399827, 5.335419717842982, 5.831767424207953, 5.471989205328599, 5.146827645048926, 4.9147097688054995, 5.6372329626519315, 5.615222157199058, 5.704809524734222, 5.319903083773673, 5.630323594214762, 5.3605575499560985, 5.1920783047391845, 5.59202917280536, 5.553566574576854, 5.481594656969807, 5.046702405290368, 5.507608361075102, 5.156582233255037, 5.304934223580652, 5.920019783305651, 5.389231000218295, 4.896084762742445, 5.486116691160134, 4.968456507119064, 4.978979163492652, 5.185516558934211, 5.232151380389903, 5.0498560244891095, 5.913105647958586, 4.899428849108876, 5.149757955371039, 5.102680048031657, 6.459114539254561, 5.015075060743458, 5.561938834720921, 5.496876600695162, 5.738898239425162, 4.777640721976696]","[4.06, 4.28, 4.4, 4.47, 4.52, 4.59, 4.6, 4.96, 5.15, 5.19, 5.7, 5.72, 5.74, 6.15, 6.4, 6.49, 6.52, 6.7]","[5.172962934024321, 5.357224982470191, 5.383352866227404, 5.488590570973009, 5.359825068639326, 5.398828937268094, 5.221443000301756, 5.292690118239788, 5.1132209220700995, 4.849459141369013, 5.207799656828665, 5.42970704420839, 5.438614749845241, 5.466087905909186, 5.2950698884558935, 5.679597986171183, 5.433035132657455, 5.420681082490691]","[4.26, 4.39, 4.45, 4.51, 4.54, 4.59, 4.85, 4.96, 5.15, 5.52, 5.71, 5.74, 5.89, 6.19, 6.4, 6.52, 6.7, 6.7]","[5.304689968671842, 5.322291412907231, 5.352614732166842, 5.254135790329009, 5.117180326762147, 5.278687722529057, 5.776948252115397, 5.2301518195755, 5.4350593200381425, 5.414474420235741, 5.952093726680016, 5.856885399826678, 4.992714053540301, 5.881073281593407, 5.432742572143052, 5.439908475677956, 5.384295247165949, 5.444012463159466]"
"[23L, 144L, 178L, 210L, 255L, 285L, 380L]",7,0.42751757999521378,"SVR(C=1.0, cache_size=200, coef0=0.0, degree=3, epsilon=0.1, gamma=0.0,
  kernel=rbf, max_iter=-1, probability=False, random_state=None,
  shrinking=True, tol=0.001, verbose=False)",0.67065901261898442,0.08155162477989053,0.16778175334362788,0.024505264869059684,0.39315933442692774,0.77990634479336607,0.36344288848856587,"[5.57, 4.77, 4.24, 5.6, 5.33, 4.94, 6.4, 5.18, 4.57, 6.4, 5.22, 5.82, 4.82, 6.0, 4.51, 4.46, 4.35, 4.74, 4.61, 5.15, 6.46, 6.22, 5.7, 5.52, 6.28, 4.48, 5.84, 5.8, 5.7, 6.0, 5.06, 5.52, 5.7, 5.3, 5.15, 5.78, 4.85, 4.62, 4.96, 4.68, 4.89, 4.72, 6.32, 5.52, 4.92, 4.8, 4.89, 5.4, 5.15, 5.62, 5.0, 4.48, 6.44, 6.69, 5.74]","[5.470243361668244, 4.669718994885795, 4.593992362957888, 5.5004985894982505, 5.258674563635856, 5.039798265194698, 6.180199700744405, 5.279975737746446, 4.928524551469769, 6.294936707554844, 5.469181757262326, 5.280067622785352, 4.920054937288279, 5.726012844239721, 4.711064183046096, 4.711062782077889, 4.450039226323449, 4.6811205047349205, 5.18342988979953, 5.567520660545873, 5.194418866022773, 5.325563074898722, 5.5997758218927665, 5.620192241708998, 5.396815569973095, 4.580178089199427, 5.739828649699493, 5.599876949844055, 5.308843528439128, 5.800604479673302, 5.159688901024984, 5.419992101779828, 5.621468446773695, 5.547304871724377, 5.049564044394641, 5.002636965228202, 5.070676170972855, 4.9341310095681195, 4.746073191948639, 4.946680387311298, 4.979167251508224, 5.149766068760059, 6.219975435746593, 5.448943068300383, 5.02024341246354, 5.072126022635009, 4.990077331533047, 5.314389633130293, 5.035116192812125, 5.720168311886093, 4.987635222904797, 4.687015689442848, 6.339986574424726, 6.4541808887010745, 4.751840446096654]","[5.384207863005909, 4.554758570813837, 5.2122263527551675, 5.24305689881508, 5.271935689764681, 5.277042221282512, 5.817047612847884, 5.381550157649125, 5.142828821041086, 5.932060863612423, 5.583741055132776, 5.173153157152865, 5.090136809645911, 5.482192421164048, 4.783428019338951, 4.783171635531194, 5.525847699834768, 4.8752406817092435, 5.313809661143616, 5.743124592037958, 4.96363505389877, 5.011495484701815, 5.41455951275845, 5.722954153569503, 4.821404604346103, 5.144890996013873, 5.385956563552092, 5.384050925231612, 5.159383889897034, 5.443464263236035, 5.382914338362977, 5.339912556147672, 5.57402954887622, 5.750773432941662, 4.816690732628681, 4.788084550995305, 5.98206471943272, 5.062336840887526, 4.640013652374767, 5.090876984200254, 4.975902275906453, 5.3575393974472005, 6.0736562703375485, 5.447363493347552, 5.044015725101954, 6.000497868204024, 5.0564139819158616, 5.301177213442764, 4.9271213513827075, 6.045501164830565, 4.99204250826472, 4.855173831748388, 5.874330801399936, 5.962602053011102, 4.751840446096654]","[4.06, 4.28, 4.4, 4.47, 4.52, 4.59, 4.6, 4.96, 5.15, 5.19, 5.7, 5.72, 5.74, 6.15, 6.4, 6.49, 6.52, 6.7]","[5.553867935104472, 5.189522383408999, 5.315187307611132, 5.315187307611132, 5.400230638211676, 5.323331566948924, 5.321463000974419, 5.18748950677233, 5.091913749410091, 4.877846638139653, 5.3149326158215535, 5.394039316886727, 5.325352010923109, 5.474355041541392, 5.676159129523048, 6.208991874793225, 5.3302089548625045, 5.495565239161124]","[4.26, 4.39, 4.45, 4.51, 4.54, 4.59, 4.85, 4.96, 5.15, 5.52, 5.71, 5.74, 5.89, 6.19, 6.4, 6.52, 6.7, 6.7]","[5.2340987911538654, 5.418904105279764, 5.31838430477396, 5.410528467332726, 5.29787541953817, 5.221561217041133, 5.350621331017184, 5.367378994803786, 5.398862470024959, 5.3229645297298145, 5.315187307611132, 5.315187307611132, 4.84449385807366, 5.315187307611132, 5.4216830146746755, 5.40717307183376, 5.488087922662612, 5.459153011069413]"
"[18L, 43L, 51L, 233L, 239L, 382L]",6,0.4678868774496146,"SVR(C=1.0, cache_size=200, coef0=0.0, degree=3, epsilon=0.1, gamma=0.0,
  kernel=rbf, max_iter=-1, probability=False, random_state=None,
  shrinking=True, tol=0.001, verbose=False)",0.539149484008419,0.13497617254505867,-0.14580103442952352,-0.087639252098661968,0.46020787811101094,0.91512083167003322,0.42992561664508427,"[5.57, 4.77, 4.24, 5.6, 5.33, 4.94, 6.4, 5.18, 4.57, 6.4, 5.22, 5.82, 4.82, 6.0, 4.51, 4.46, 4.35, 4.74, 4.61, 5.15, 6.46, 6.22, 5.7, 5.52, 6.28, 4.48, 5.84, 5.8, 5.7, 6.0, 5.06, 5.52, 5.7, 5.3, 5.15, 5.78, 4.85, 4.62, 4.96, 4.68, 4.89, 4.72, 6.32, 5.52, 4.92, 4.8, 4.89, 5.4, 5.15, 5.62, 5.0, 4.48, 6.44, 6.69, 5.74]","[5.551116425084251, 4.671638508439552, 4.729718352756359, 4.781522828646744, 5.230098306648127, 4.91660959545296, 5.329069950663846, 5.304660347851286, 4.65602552473618, 5.431191931306255, 5.23717005624355, 5.212522965594131, 4.982475417394954, 5.899743119758638, 4.908580162346272, 4.9085798474529945, 4.714498237298104, 4.840338545234897, 5.129549979314394, 5.296701246681965, 5.277297829424, 5.50423854301267, 5.300522283269188, 5.419809456019301, 5.617322651910185, 4.579953225092169, 5.5450262036376055, 5.699980448063154, 5.599980482897091, 5.899933652250261, 5.160013480416938, 5.619806168110027, 5.676570204298539, 5.400292935544449, 4.984754503658336, 5.116627051739505, 5.252507474849971, 4.720006087417025, 4.754182721693238, 4.916529414541271, 4.9902847024574974, 4.992361084076014, 6.19075847861545, 5.514941107974187, 5.031181834021417, 5.308666498864615, 4.789564479423598, 5.059919920726212, 5.037954499658318, 5.621865216004535, 5.100194920457183, 5.0350262909838355, 5.929364972303385, 5.530616015284189, 5.459813022933325]","[5.575203091182775, 4.6763045709155975, 4.92361602407768, 4.682175560030502, 5.2114799799737614, 4.900271746046276, 5.252707718142524, 5.465011511474838, 4.650255321105396, 5.3357770204576065, 5.2256083303331975, 5.177503176589491, 5.074751828587263, 5.7611691031703405, 4.989045913236826, 4.98904465459185, 4.921678704007835, 5.162175974088253, 5.283292306724474, 5.4531548178834, 5.216582550415174, 5.163820735233602, 5.084363480360351, 5.286922038628758, 5.280259252317306, 4.796826529902046, 5.292632311671184, 5.455145177043842, 5.195483603435927, 5.83600768504886, 5.443084982107649, 6.126874706785861, 5.685988703382841, 5.678870479954922, 4.9138129688701015, 5.041764780816606, 5.831239157242541, 5.227399028636099, 4.7101310713957085, 5.137246612284769, 5.045074473756479, 5.153739602464752, 5.627121404182728, 5.529411763764226, 5.088177290275969, 5.90702394693927, 4.796945521523627, 4.960775300628307, 4.907500203481248, 5.700238789362512, 5.368144666254428, 5.243282798332766, 5.5459390980735135, 5.444982520742615, 5.459813022933325]","[4.06, 4.28, 4.4, 4.47, 4.52, 4.59, 4.6, 4.96, 5.15, 5.19, 5.7, 5.72, 5.74, 6.15, 6.4, 6.49, 6.52, 6.7]","[5.363966138477514, 5.534038820248249, 5.8587065268977145, 5.681530750708275, 5.52359635836515, 5.8133743141134016, 5.667220827486755, 5.114737980818306, 4.985812910850525, 4.856382736935992, 4.962814872836371, 5.782931532428456, 5.477639843299277, 5.489040448044781, 5.803753989886389, 5.638799565165799, 5.460359056460329, 5.630209155924502]","[4.26, 4.39, 4.45, 4.51, 4.54, 4.59, 4.85, 4.96, 5.15, 5.52, 5.71, 5.74, 5.89, 6.19, 6.4, 6.52, 6.7, 6.7]","[5.715400043207896, 5.841985764105008, 5.8063316347610145, 5.24540861517984, 5.539606877009397, 5.713862671387925, 5.340515039634609, 5.042941744439215, 5.480062596912538, 5.483217920731891, 5.73784314964712, 5.76643657881158, 5.239246567590564, 5.69391688580115, 5.471874867720868, 5.878064401995279, 5.524834594779329, 5.541609849823838]"
"[31L, 35L, 40L, 250L, 295L, 306L, 316L, 366L]",8,0.47008740421509237,"SVR(C=1.0, cache_size=200, coef0=0.0, degree=3, epsilon=0.1, gamma=0.0,
  kernel=rbf, max_iter=-1, probability=False, random_state=None,
  shrinking=True, tol=0.001, verbose=False)",0.59050416168241449,-0.036779607970900408,0.12998059251538252,0.26563328196986347,0.44313949548462317,0.79742217210987343,0.40526400313611177,"[5.57, 4.77, 4.24, 5.6, 5.33, 4.94, 6.4, 5.18, 4.57, 6.4, 5.22, 5.82, 4.82, 6.0, 4.51, 4.46, 4.35, 4.74, 4.61, 5.15, 6.46, 6.22, 5.7, 5.52, 6.28, 4.48, 5.84, 5.8, 5.7, 6.0, 5.06, 5.52, 5.7, 5.3, 5.15, 5.78, 4.85, 4.62, 4.96, 4.68, 4.89, 4.72, 6.32, 5.52, 4.92, 4.8, 4.89, 5.4, 5.15, 5.62, 5.0, 4.48, 6.44, 6.69, 5.74]","[5.4699644335508895, 4.870021145504327, 4.339680501871685, 5.38796899678112, 5.416253427392576, 5.039998669138421, 5.867889851692091, 5.326998860472617, 5.079441295780673, 5.447200474560514, 5.3201340221447, 5.440577577105557, 4.9199064732844935, 5.899835378747289, 4.794460908204423, 4.794460908204423, 4.449590390742638, 4.940588391917701, 5.071040323903333, 5.250273404984901, 5.29043941879776, 5.588228727054473, 5.634992214962216, 5.559560255301891, 6.108019795897287, 4.579958572866799, 5.740312061737514, 5.447911088061845, 5.3990324150948625, 5.841704184323327, 5.429573490016658, 5.419801240901944, 5.800194197826083, 5.40031659800858, 5.021053500919473, 5.523531480015411, 5.475809564797798, 4.7697082821353005, 4.906693157305387, 5.507399262597093, 4.923327580567563, 5.1877360720085175, 6.153356834824262, 5.558900654893323, 4.961332120025119, 5.021838422011995, 5.054959723062478, 4.914412693194722, 4.984605693827091, 5.519932142486245, 5.0998014477051195, 4.580279139411526, 5.47034864635912, 5.423410800334982, 5.238342180156957]","[5.112372867990406, 5.272372621344455, 4.794135268395846, 4.998283771317801, 5.3893610155865845, 5.073913821803332, 5.55416730579233, 5.4124134541693545, 5.331842744359999, 5.230784029630376, 5.410800271049211, 5.2435128624198155, 5.150537897588873, 5.892236846790091, 4.899922527638395, 4.899922527638395, 5.235208245016493, 5.099669789010471, 5.457385933007546, 5.271867468731674, 4.93274340894521, 5.107357272722056, 5.641339236290715, 5.5477808248256295, 5.673821855301223, 5.119903814081154, 5.586894651087091, 5.273061244648478, 5.285988796348362, 5.676210800031091, 5.603255092762475, 5.327817369976893, 5.91965444112608, 5.590554859944748, 4.852614157840931, 5.111493346550266, 5.993103006982792, 5.467690793655613, 4.899090309155014, 5.7605392498129815, 4.923070843163385, 5.298670703143687, 5.385548291353121, 5.53356848360368, 4.959382122847455, 5.630636088514424, 5.137673625406233, 4.768308103440934, 4.826817908688141, 5.337192178713891, 5.153611091959612, 5.240662221538456, 5.188098494419184, 5.1449543667873625, 5.238342180156957]","[4.06, 4.28, 4.4, 4.47, 4.52, 4.59, 4.6, 4.96, 5.15, 5.19, 5.7, 5.72, 5.74, 6.15, 6.4, 6.49, 6.52, 6.7]","[5.0855430691812105, 5.144375010241442, 5.52828154073927, 5.28939979969214, 5.128508368829436, 5.1812324064573545, 5.131373487864877, 5.145949833322736, 5.122258976533856, 5.2569724428713895, 5.10640320032121, 5.38425346919149, 5.376185041629106, 5.44872537322185, 5.341490229591516, 5.455663162148504, 5.358353807466748, 5.274663498017615]","[4.26, 4.39, 4.45, 4.51, 4.54, 4.59, 4.85, 4.96, 5.15, 5.52, 5.71, 5.74, 5.89, 6.19, 6.4, 6.52, 6.7, 6.7]","[5.135329819406494, 5.159804554806365, 5.113854171069311, 5.087756076536808, 5.051556660827722, 5.109626472338787, 5.040630151874069, 5.067839994415483, 5.4086404633353915, 5.2199155510779205, 5.598970156984033, 5.566035990119983, 5.165001263767661, 5.870662942008895, 5.425440495739856, 5.400547127477752, 5.326256447820488, 5.376677115517533]"
"[46L, 61L, 88L, 118L, 136L, 169L, 200L, 223L, 373L]",9,0.37324375347158817,"SVR(C=1.0, cache_size=200, coef0=0.0, degree=3, epsilon=0.1, gamma=0.0,
  kernel=rbf, max_iter=-1, probability=False, random_state=None,
  shrinking=True, tol=0.001, verbose=False)",0.75328816832147083,0.3409410362625751,0.034006904949395289,0.056919369643999573,0.34776298945068507,0.84025450134652235,0.31456345963097604,"[5.57, 4.77, 4.24, 5.6, 5.33, 4.94, 6.4, 5.18, 4.57, 6.4, 5.22, 5.82, 4.82, 6.0, 4.51, 4.46, 4.35, 4.74, 4.61, 5.15, 6.46, 6.22, 5.7, 5.52, 6.28, 4.48, 5.84, 5.8, 5.7, 6.0, 5.06, 5.52, 5.7, 5.3, 5.15, 5.78, 4.85, 4.62, 4.96, 4.68, 4.89, 4.72, 6.32, 5.52, 4.92, 4.8, 4.89, 5.4, 5.15, 5.62, 5.0, 4.48, 6.44, 6.69, 5.74]","[5.470362786845882, 4.798841550527571, 4.440277046427614, 5.137906741811928, 5.229922184607066, 5.040121811946384, 6.2895044317953515, 5.279391054754999, 5.015463218800809, 6.212911200799872, 5.120210944979345, 5.681174622830715, 4.919806281983931, 5.900018252702413, 4.610200902244232, 4.610200902244232, 4.450133514265492, 4.639769372720413, 4.88115350407859, 5.9067051864621805, 5.942025861605191, 5.779343392105629, 5.59996906082593, 5.4453693634219995, 6.160385104713588, 4.766000081144821, 5.939581396072862, 5.672232481708652, 5.449265585481145, 5.83293269575482, 5.159993351788577, 5.524666660559712, 5.800327042142542, 5.450417444686733, 5.049931982378736, 5.6367788409940935, 5.578802179389124, 4.894911413889373, 4.891318725665638, 5.278291411211558, 4.990199925405036, 5.1121011368781115, 6.220276108244284, 5.41987140308932, 4.919387095133655, 5.371513849803328, 4.98096617027568, 5.267819310652504, 5.250215212097197, 5.719801057552202, 4.899800974800681, 4.58009490528725, 5.772370913866594, 5.572234020191663, 5.353773111050968]","[5.435654114658684, 4.819057106709143, 4.563440229809628, 4.773314369120547, 5.150263531063246, 5.232690291504086, 6.1125647204368665, 5.401448406220183, 5.319149939742815, 5.826765525668411, 5.116915227782467, 5.5943981543515235, 4.929669355954856, 5.896036035354548, 4.660855505088532, 4.660424487569674, 4.571318310231331, 4.513842181840073, 5.275072867133828, 6.143736299466532, 5.7739197322537725, 5.043752103109252, 5.544551385321807, 5.4385450077257005, 5.747481902466094, 4.911639064745453, 6.034889719864425, 5.558846561606629, 5.33533548419816, 5.772282367799127, 5.308638802478688, 5.522117789891266, 5.835195552000005, 5.5619243929154045, 4.990016646150027, 5.490644307440619, 6.0864894162687815, 5.1691355268835055, 4.898894001480316, 5.406521069368037, 5.094266821095291, 5.211725437136124, 5.398256699615903, 5.298531395224327, 4.921534847783737, 5.9914258411141565, 5.018093168153089, 5.0807745679446334, 5.28997636304417, 6.153808242365076, 4.854215016211882, 4.9825138133224165, 5.610097569271296, 5.456743117859433, 5.353773111050968]","[4.06, 4.28, 4.4, 4.47, 4.52, 4.59, 4.6, 4.96, 5.15, 5.19, 5.7, 5.72, 5.74, 6.15, 6.4, 6.49, 6.52, 6.7]","[5.386709128102285, 5.315773261708638, 5.8013691872951885, 4.976226017821869, 5.539728788794781, 5.414150410893384, 5.46329965118226, 5.241858609689708, 5.213290607308747, 5.478252578735254, 5.240449174667615, 5.551940553741475, 5.489050481377794, 5.4757827038318325, 5.425931779675304, 5.597933240998941, 5.4901226219845025, 5.490743181150055]","[4.26, 4.39, 4.45, 4.51, 4.54, 4.59, 4.85, 4.96, 5.15, 5.52, 5.71, 5.74, 5.89, 6.19, 6.4, 6.52, 6.7, 6.7]","[5.448391551658793, 5.469949375229288, 5.504797297483899, 5.273633521337625, 5.4994418845987125, 5.3932459379297075, 5.684046507439929, 4.784160570731083, 5.474997228227585, 5.4943143636487175, 5.972243235514885, 6.027624893928532, 5.351892726455585, 6.103700107401596, 5.474574253726082, 5.510774646140991, 5.447378621602569, 5.482498426450014]"
"[15L, 116L, 123L, 148L, 167L, 202L]",6,0.41107403807279097,"SVR(C=1.0, cache_size=200, coef0=0.0, degree=3, epsilon=0.1, gamma=0.0,
  kernel=rbf, max_iter=-1, probability=False, random_state=None,
  shrinking=True, tol=0.001, verbose=False)",0.74762790465946938,0.24577859263839952,-0.016343615301715131,0.064944680301431079,0.34056081510009772,0.86187467213452185,0.31815148197385645,"[5.57, 4.77, 4.24, 5.6, 5.33, 4.94, 6.4, 5.18, 4.57, 6.4, 5.22, 5.82, 4.82, 6.0, 4.51, 4.46, 4.35, 4.74, 4.61, 5.15, 6.46, 6.22, 5.7, 5.52, 6.28, 4.48, 5.84, 5.8, 5.7, 6.0, 5.06, 5.52, 5.7, 5.3, 5.15, 5.78, 4.85, 4.62, 4.96, 4.68, 4.89, 4.72, 6.32, 5.52, 4.92, 4.8, 4.89, 5.4, 5.15, 5.62, 5.0, 4.48, 6.44, 6.69, 5.74]","[5.4699386597586575, 4.759520810241969, 4.466176166793631, 5.1407254506037985, 5.2297730712232156, 5.040028921317775, 6.3001871577303445, 5.280109542529958, 4.670001407355515, 6.300312649008752, 5.212387081057146, 5.689313541640312, 4.719840208115086, 6.058531885967437, 4.6766492096395424, 4.6766492096395424, 4.4502957150922295, 4.724126602536986, 5.138616619648334, 5.250015026988506, 5.327468589331939, 5.355297221520794, 5.373845460889136, 5.620225281678883, 5.946689135376402, 4.630646053402012, 5.920728327996968, 5.530698475034416, 5.277006444651441, 5.899584532731929, 5.299838691505038, 5.542737466868247, 5.800001340120333, 5.399911146183315, 4.929592858126145, 5.453069045876171, 5.223535945240945, 5.042929550697998, 4.919714306880077, 5.554452106732519, 4.890762091631941, 4.898484890913271, 6.220250004454143, 5.474139762792259, 4.879402939534717, 5.186501182995238, 4.989827467202133, 5.05095738218367, 5.049732369538756, 5.672332775127229, 5.099965472221174, 4.885320219589399, 6.028170884297745, 6.170265356104766, 5.837856302748432]","[5.285423934076752, 4.759520810241969, 4.859665859497071, 5.010901426522716, 5.208702384887152, 5.259530808505339, 6.226738432079402, 5.565103629168906, 4.72238998787855, 6.235976827697166, 5.212387081057146, 5.338880961902413, 4.639331162082876, 6.058531885967437, 4.753373782180887, 4.753373782180887, 5.129340483685848, 4.724126602536986, 5.358893808778957, 5.409701798098233, 5.053288157746406, 4.819820400757073, 5.293052560762652, 5.765470933514872, 5.667544853417041, 4.715465244815125, 5.920728327996968, 5.459911390596342, 5.052471491072863, 5.794881545033076, 5.699292155733918, 5.542737466868247, 5.951341741786852, 5.5278128144781835, 4.8241677829415375, 4.86926931737071, 5.806019801812828, 5.490834649987647, 4.919714306880077, 5.826131106076382, 4.890762091631941, 4.999771870992818, 5.817630520007077, 5.474139762792259, 4.879402939534717, 5.82329502234161, 5.07536424950238, 4.969057856984938, 4.905742812855875, 5.672332775127229, 5.129378782766646, 5.176770105420842, 5.459428200797644, 5.656924418478952, 5.837856302748432]","[4.06, 4.28, 4.4, 4.47, 4.52, 4.59, 4.6, 4.96, 5.15, 5.19, 5.7, 5.72, 5.74, 6.15, 6.4, 6.49, 6.52, 6.7]","[5.488561789006577, 5.438876401891097, 5.3165395679871, 5.454962045064654, 5.454214696562696, 5.415462409163881, 5.382180555538763, 4.921749340836395, 5.266914456106542, 5.841353121191231, 5.378881502841281, 5.5372134014566505, 5.390246655725334, 5.469042026278344, 5.246567985832776, 5.60294157951108, 5.391102048084318, 5.492799823824712]","[4.26, 4.39, 4.45, 4.51, 4.54, 4.59, 4.85, 4.96, 5.15, 5.52, 5.71, 5.74, 5.89, 6.19, 6.4, 6.52, 6.7, 6.7]","[5.487471107040803, 5.458777621566345, 5.467663428559536, 5.467118165215854, 5.387973354573624, 5.368650827753874, 5.098379818685791, 5.192261233733835, 5.435743846858713, 5.373369185325946, 5.647119366475275, 5.667615244460623, 5.843297414868542, 5.664483744659426, 5.461639008556362, 5.4978420794948, 5.249811478664987, 5.48163000441327]"
